LD_INFO_SK,BTCH_NM,LD_STRT_TS,LD_END_TS,LD_DURTN_SCND,LD_STS,TNNT_SK,SRC_CD
1407950,BATCH_42,2020-07-01 23:34:51 EDT,2020-07-01 23:41:44 EDT,413,COMPLETED                                                                       ,1,SRC1
1408910,BATCH_61,2020-07-12 00:00:53 EDT,2020-07-12 00:30:56 EDT,1803,COMPLETED                                                                       ,1,SRC11
1408190,BATCH_70,2020-07-04 09:22:01 EDT,2020-07-04 12:55:08 EDT,12787,COMPLETED                                                                       ,1,SRC1
1408550,BATCH_53,2020-07-07 22:20:32 EDT,2020-07-07 22:20:54 EDT,22,COMPLETED                                                                       ,1,SRC1
1408310,BATCH_41,2020-07-05 15:03:52 EDT,2020-07-05 15:04:29 EDT,37,COMPLETED                                                                       ,1,SRC1
1408430,BATCH_39,2020-07-06 22:00:12 EDT,2020-07-06 22:04:08 EDT,236,COMPLETED                                                                       ,1,SRC1
1408790,BATCH_55,2020-07-10 09:13:42 EDT,2020-07-10 09:25:34 EDT,712,COMPLETED                                                                       ,1,SRC1
1408070,BATCH_41,2020-07-03 03:07:12 EDT,2020-07-03 03:08:00 EDT,48,COMPLETED                                                                       ,1,SRC1
1408670,BATCH_42,2020-07-09 03:36:16 EDT,2020-07-09 03:46:40 EDT,624,COMPLETED                                                                       ,1,SRC1
1409030,BATCH_9,2020-07-14 00:00:50 EDT,2020-07-14 00:06:05 EDT,315,COMPLETED                                                                       ,1,SRC7
1409150,BATCH_75,2020-07-15 13:47:00 EDT,2020-07-15 13:53:55 EDT,415,COMPLETED                                                                       ,1,SRC18
1409270,BATCH_46,2020-07-17 06:00:28 EDT,2020-07-17 06:01:50 EDT,82,COMPLETED                                                                       ,1,SRC1
1408446,BATCH_56,2020-07-07 00:00:41 EDT,2020-07-07 00:05:02 EDT,261,COMPLETED                                                                       ,1,SRC8
1408806,BATCH_47,2020-07-10 12:00:27 EDT,2020-07-10 12:03:33 EDT,186,COMPLETED                                                                       ,1,SRC1
1408326,BATCH_42,2020-07-05 18:34:51 EDT,2020-07-05 18:49:59 EDT,908,COMPLETED                                                                       ,1,SRC1
1407966,BATCH_41,2020-07-02 02:03:39 EDT,2020-07-02 02:04:15 EDT,36,COMPLETED                                                                       ,1,SRC1
1408206,BATCH_41,2020-07-04 12:03:46 EDT,2020-07-04 12:04:26 EDT,40,COMPLETED                                                                       ,1,SRC1
1408086,BATCH_17,2020-07-03 06:43:52 EDT,2020-07-03 09:08:14 EDT,8662,COMPLETED                                                                       ,1,SRC1
1408926,BATCH_42,2020-07-12 11:35:59 EDT,2020-07-12 11:42:40 EDT,401,COMPLETED                                                                       ,1,SRC1
1408566,BATCH_42,2020-07-08 00:35:48 EDT,2020-07-08 00:42:14 EDT,386,COMPLETED                                                                       ,1,SRC1
1408686,BATCH_36,2020-07-09 07:48:31 EDT,,,STARTED                                                                         ,1,SRC4
1409046,BATCH_42,2020-07-14 07:36:38 EDT,2020-07-14 07:43:32 EDT,414,COMPLETED                                                                       ,1,SRC1
1409166,BATCH_58,2020-07-15 19:00:18 EDT,2020-07-15 19:13:26 EDT,788,COMPLETED                                                                       ,1,SRC9
1409286,BATCH_51,2020-07-17 10:00:17 EDT,2020-07-17 10:04:48 EDT,271,COMPLETED                                                                       ,1,SRC1
1408950,BATCH_80,2020-07-13 00:00:44 EDT,2020-07-13 00:07:35 EDT,411,COMPLETED                                                                       ,1,SRC18
1408710,BATCH_47,2020-07-09 12:00:19 EDT,2020-07-09 12:02:51 EDT,152,COMPLETED                                                                       ,1,SRC1
1409070,BATCH_62,2020-07-14 12:55:37 EDT,2020-07-14 12:56:58 EDT,81,COMPLETED                                                                       ,1,SRC12
1408110,BATCH_47,2020-07-03 12:00:26 EDT,2020-07-03 12:06:29 EDT,363,COMPLETED                                                                       ,1,SRC1
1407870,BATCH_41,2020-07-01 01:03:05 EDT,2020-07-01 01:03:41 EDT,36,COMPLETED                                                                       ,1,SRC1
1408230,BATCH_46,2020-07-04 18:48:08 EDT,2020-07-04 18:48:45 EDT,37,COMPLETED                                                                       ,1,SRC1
1408350,BATCH_41,2020-07-06 01:03:51 EDT,2020-07-06 01:04:33 EDT,42,COMPLETED                                                                       ,1,SRC1
1407990,BATCH_76,2020-07-02 10:00:17 EDT,2020-07-02 10:00:42 EDT,25,COMPLETED                                                                       ,1,SRC1
1408590,BATCH_42,2020-07-08 07:39:12 EDT,2020-07-08 07:48:15 EDT,543,COMPLETED                                                                       ,1,SRC1
1408830,BATCH_42,2020-07-10 23:36:39 EDT,2020-07-10 23:43:14 EDT,395,COMPLETED                                                                       ,1,SRC1
1408470,BATCH_41,2020-07-07 06:06:23 EDT,2020-07-07 06:07:09 EDT,46,COMPLETED                                                                       ,1,SRC1
1409310,BATCH_46,2020-07-17 18:30:16 EDT,2020-07-17 18:30:47 EDT,31,COMPLETED                                                                       ,1,SRC1
1409190,BATCH_46,2020-07-16 06:00:14 EDT,2020-07-16 06:00:59 EDT,45,COMPLETED                                                                       ,1,SRC1
1408826,BATCH_42,2020-07-10 20:37:19 EDT,2020-07-10 20:45:28 EDT,489,COMPLETED                                                                       ,1,SRC1
1407866,BATCH_56,2020-07-01 00:00:42 EDT,2020-07-01 00:04:54 EDT,252,COMPLETED                                                                       ,1,SRC8
1408106,BATCH_42,2020-07-03 10:34:49 EDT,2020-07-03 10:49:40 EDT,891,COMPLETED                                                                       ,1,SRC1
1408706,BATCH_41,2020-07-09 11:04:08 EDT,2020-07-09 11:04:55 EDT,47,COMPLETED                                                                       ,1,SRC1
1408346,BATCH_61,2020-07-06 00:00:55 EDT,2020-07-06 00:30:39 EDT,1784,COMPLETED                                                                       ,1,SRC11
1407986,BATCH_60,2020-07-02 08:30:14 EDT,2020-07-02 18:24:28 EDT,35654,COMPLETED                                                                       ,1,SRC10
1408226,BATCH_67,2020-07-04 18:00:13 EDT,2020-07-04 18:01:46 EDT,93,COMPLETED                                                                       ,1,SRC1
1409186,BATCH_1,2020-07-16 02:54:01 EDT,2020-07-16 10:08:03 EDT,26042,COMPLETED                                                                       ,1,SRC1
1408946,BATCH_42,2020-07-12 22:50:42 EDT,2020-07-12 22:57:41 EDT,419,COMPLETED                                                                       ,1,SRC1
1408586,BATCH_54,2020-07-08 06:25:49 EDT,2020-07-08 07:41:12 EDT,4523,COMPLETED                                                                       ,1,SRC1
1408466,BATCH_42,2020-07-07 05:35:36 EDT,2020-07-07 05:43:22 EDT,466,COMPLETED                                                                       ,1,SRC1
1409066,BATCH_17,2020-07-14 12:08:15 EDT,2020-07-14 12:16:50 EDT,515,COMPLETED                                                                       ,1,SRC1
1409306,BATCH_42,2020-07-17 17:37:13 EDT,2020-07-17 17:45:26 EDT,493,COMPLETED                                                                       ,1,SRC1
1408808,BATCH_42,2020-07-10 13:37:38 EDT,2020-07-10 13:44:28 EDT,410,COMPLETED                                                                       ,1,SRC1
1407968,BATCH_41,2020-07-02 03:03:25 EDT,2020-07-02 03:04:04 EDT,39,COMPLETED                                                                       ,1,SRC1
1408328,BATCH_42,2020-07-05 19:34:52 EDT,2020-07-05 19:43:19 EDT,507,COMPLETED                                                                       ,1,SRC1
1409288,BATCH_63,2020-07-17 10:30:19 EDT,2020-07-17 10:51:16 EDT,1257,COMPLETED                                                                       ,1,SRC1
1408208,BATCH_41,2020-07-04 13:03:54 EDT,2020-07-04 13:04:32 EDT,38,COMPLETED                                                                       ,1,SRC1
1408568,BATCH_42,2020-07-08 01:36:48 EDT,2020-07-08 01:43:13 EDT,385,COMPLETED                                                                       ,1,SRC1
1408088,BATCH_3,2020-07-03 07:00:21 EDT,2020-07-03 08:06:16 EDT,3955,COMPLETED                                                                       ,1,SRC1
1409168,BATCH_42,2020-07-15 20:36:27 EDT,2020-07-15 20:45:03 EDT,516,COMPLETED                                                                       ,1,SRC1
1408448,BATCH_41,2020-07-07 00:06:56 EDT,2020-07-07 00:07:36 EDT,40,COMPLETED                                                                       ,1,SRC1
1408688,BATCH_71,2020-07-09 08:00:16 EDT,2020-07-09 08:01:42 EDT,86,COMPLETED                                                                       ,1,SRC10
1408928,BATCH_47,2020-07-12 12:00:10 EDT,2020-07-12 12:03:10 EDT,180,COMPLETED                                                                       ,1,SRC1
1409048,BATCH_24,2020-07-14 08:15:22 EDT,2020-07-14 08:15:49 EDT,27,COMPLETED                                                                       ,1,SRC17
1408887,BATCH_64,2020-07-11 17:00:22 EDT,,,STARTED                                                                         ,1,SRC1
1408047,BATCH_42,2020-07-02 21:34:57 EDT,2020-07-02 22:03:27 EDT,1710,COMPLETED                                                                       ,1,SRC1
1408647,BATCH_39,2020-07-08 22:00:17 EDT,2020-07-08 22:04:12 EDT,235,COMPLETED                                                                       ,1,SRC1
1407927,BATCH_36,2020-07-01 19:07:46 EDT,,,STARTED                                                                         ,1,SRC4
1408527,BATCH_42,2020-07-07 19:35:57 EDT,2020-07-07 19:47:14 EDT,677,COMPLETED                                                                       ,1,SRC1
1408167,BATCH_41,2020-07-04 04:03:31 EDT,2020-07-04 04:04:07 EDT,36,COMPLETED                                                                       ,1,SRC1
1409247,BATCH_48,2020-07-17 00:00:34 EDT,2020-07-17 00:31:47 EDT,1873,COMPLETED                                                                       ,1,SRC3
1408287,BATCH_42,2020-07-05 08:34:48 EDT,2020-07-05 08:41:36 EDT,408,COMPLETED                                                                       ,1,SRC1
1408407,BATCH_41,2020-07-06 15:04:04 EDT,2020-07-06 15:04:41 EDT,37,COMPLETED                                                                       ,1,SRC1
1408767,BATCH_41,2020-07-10 04:04:24 EDT,2020-07-10 04:05:02 EDT,38,COMPLETED                                                                       ,1,SRC1
1409007,BATCH_42,2020-07-13 16:36:25 EDT,2020-07-13 16:43:27 EDT,422,COMPLETED                                                                       ,1,SRC1
1409127,BATCH_76,2020-07-15 10:00:16 EDT,2020-07-15 10:00:40 EDT,24,COMPLETED                                                                       ,1,SRC1
1408949,BATCH_52,2020-07-13 00:00:44 EDT,2020-07-13 00:06:40 EDT,356,COMPLETED                                                                       ,1,SRC6
1408709,BATCH_45,2020-07-09 12:00:17 EDT,2020-07-09 12:00:42 EDT,25,COMPLETED                                                                       ,1,SRC1
1407869,BATCH_42,2020-07-01 00:35:08 EDT,2020-07-01 00:41:39 EDT,391,COMPLETED                                                                       ,1,SRC1
1408349,BATCH_42,2020-07-06 00:34:48 EDT,2020-07-06 00:41:32 EDT,404,COMPLETED                                                                       ,1,SRC1
1408229,BATCH_43,2020-07-04 18:05:47 EDT,2020-07-04 18:06:28 EDT,41,COMPLETED                                                                       ,1,SRC1
1407989,BATCH_42,2020-07-02 09:35:18 EDT,2020-07-02 09:41:58 EDT,400,COMPLETED                                                                       ,1,SRC1
1408109,BATCH_42,2020-07-03 11:34:56 EDT,2020-07-03 11:41:39 EDT,403,COMPLETED                                                                       ,1,SRC1
1408829,BATCH_42,2020-07-10 22:36:49 EDT,2020-07-10 22:44:27 EDT,458,COMPLETED                                                                       ,1,SRC1
1408469,BATCH_7,2020-07-07 06:00:24 EDT,2020-07-07 06:19:42 EDT,1158,COMPLETED                                                                       ,1,SRC2
1409069,BATCH_42,2020-07-14 12:52:18 EDT,2020-07-14 13:01:34 EDT,556,COMPLETED                                                                       ,1,SRC1
1409309,BATCH_43,2020-07-17 18:07:16 EDT,2020-07-17 18:07:58 EDT,42,COMPLETED                                                                       ,1,SRC1
1408589,BATCH_41,2020-07-08 07:18:14 EDT,2020-07-08 07:19:31 EDT,77,COMPLETED                                                                       ,1,SRC1
1409189,BATCH_42,2020-07-16 05:36:26 EDT,2020-07-16 05:43:51 EDT,445,COMPLETED                                                                       ,1,SRC1
1408622,BATCH_77,2020-07-08 15:00:19 EDT,2020-07-08 16:40:58 EDT,6039,COMPLETED                                                                       ,1,SRC1
1408022,BATCH_70,2020-07-02 16:12:12 EDT,2020-07-02 16:30:10 EDT,1078,COMPLETED                                                                       ,1,SRC1
1408142,BATCH_42,2020-07-03 21:34:44 EDT,2020-07-03 22:02:46 EDT,1682,COMPLETED                                                                       ,1,SRC1
1408262,BATCH_42,2020-07-05 03:35:13 EDT,2020-07-05 03:42:33 EDT,440,COMPLETED                                                                       ,1,SRC1
1408382,BATCH_41,2020-07-06 08:04:07 EDT,2020-07-06 08:04:44 EDT,37,COMPLETED                                                                       ,1,SRC1
1408742,BATCH_42,2020-07-09 21:37:17 EDT,2020-07-09 22:03:15 EDT,1558,COMPLETED                                                                       ,1,SRC1
1407902,BATCH_47,2020-07-01 12:13:33 EDT,2020-07-01 12:19:30 EDT,357,COMPLETED                                                                       ,1,SRC1
1408502,BATCH_41,2020-07-07 14:04:16 EDT,2020-07-07 14:04:52 EDT,36,COMPLETED                                                                       ,1,SRC1
1408982,BATCH_55,2020-07-13 08:54:35 EDT,2020-07-13 09:06:32 EDT,717,COMPLETED                                                                       ,1,SRC1
1409102,BATCH_49,2020-07-15 00:00:33 EDT,2020-07-15 00:05:55 EDT,322,COMPLETED                                                                       ,1,SRC5
1408862,BATCH_71,2020-07-11 08:00:25 EDT,2020-07-11 08:14:07 EDT,822,COMPLETED                                                                       ,1,SRC10
1409342,BATCH_55,2020-07-18 05:58:54 EDT,2020-07-18 06:11:59 EDT,785,COMPLETED                                                                       ,1,SRC1
1409222,BATCH_42,2020-07-16 13:36:52 EDT,2020-07-16 13:43:59 EDT,427,COMPLETED                                                                       ,1,SRC1
1408817,BATCH_21,2020-07-10 17:30:20 EDT,2020-07-10 17:30:59 EDT,39,COMPLETED                                                                       ,1,SRC1
1408097,BATCH_42,2020-07-03 08:35:10 EDT,2020-07-03 09:14:59 EDT,2389,COMPLETED                                                                       ,1,SRC1
1407977,BATCH_46,2020-07-02 06:00:26 EDT,2020-07-02 06:02:00 EDT,94,COMPLETED                                                                       ,1,SRC1
1408337,BATCH_42,2020-07-05 23:34:47 EDT,2020-07-05 23:41:42 EDT,415,COMPLETED                                                                       ,1,SRC1
1408217,BATCH_50,2020-07-04 16:00:09 EDT,2020-07-04 16:21:17 EDT,1268,COMPLETED                                                                       ,1,SRC1
1408937,BATCH_21,2020-07-12 17:30:13 EDT,2020-07-12 17:30:53 EDT,40,COMPLETED                                                                       ,1,SRC1
1408577,BATCH_42,2020-07-08 05:36:58 EDT,2020-07-08 05:43:27 EDT,389,COMPLETED                                                                       ,1,SRC1
1408457,BATCH_42,2020-07-07 03:36:04 EDT,2020-07-07 03:45:57 EDT,593,COMPLETED                                                                       ,1,SRC1
1409297,BATCH_42,2020-07-17 14:37:49 EDT,2020-07-17 14:44:59 EDT,430,COMPLETED                                                                       ,1,SRC1
1408697,BATCH_76,2020-07-09 10:00:26 EDT,2020-07-09 10:20:43 EDT,1217,COMPLETED                                                                       ,1,SRC1
1409177,BATCH_80,2020-07-16 00:00:39 EDT,2020-07-16 00:07:33 EDT,414,COMPLETED                                                                       ,1,SRC18
1409057,BATCH_51,2020-07-14 10:00:27 EDT,2020-07-14 10:20:55 EDT,1228,COMPLETED                                                                       ,1,SRC1
1408836,BATCH_72,2020-07-11 00:00:42 EDT,2020-07-11 00:06:45 EDT,363,COMPLETED                                                                       ,1,SRC15
1408596,BATCH_41,2020-07-08 08:47:28 EDT,2020-07-08 08:48:16 EDT,48,COMPLETED                                                                       ,1,SRC1
1408716,BATCH_41,2020-07-09 14:04:35 EDT,2020-07-09 14:05:12 EDT,37,COMPLETED                                                                       ,1,SRC1
1408236,BATCH_41,2020-07-04 21:03:42 EDT,2020-07-04 21:04:19 EDT,37,COMPLETED                                                                       ,1,SRC1
1408356,BATCH_36,2020-07-06 03:23:28 EDT,,,STARTED                                                                         ,1,SRC4
1407876,BATCH_42,2020-07-01 03:36:10 EDT,2020-07-01 03:54:17 EDT,1087,COMPLETED                                                                       ,1,SRC1
1407996,BATCH_69,2020-07-02 10:30:19 EDT,2020-07-02 10:46:27 EDT,968,COMPLETED                                                                       ,1,SRC1
1408116,BATCH_41,2020-07-03 14:03:44 EDT,2020-07-03 14:04:22 EDT,38,COMPLETED                                                                       ,1,SRC1
1408956,BATCH_61,2020-07-13 00:00:48 EDT,2020-07-13 00:30:44 EDT,1796,COMPLETED                                                                       ,1,SRC11
1408476,BATCH_42,2020-07-07 07:35:40 EDT,2020-07-07 07:42:34 EDT,414,COMPLETED                                                                       ,1,SRC1
1409076,BATCH_77,2020-07-14 15:00:19 EDT,2020-07-15 16:20:26 EDT,91207,COMPLETED                                                                       ,1,SRC1
1409316,BATCH_42,2020-07-17 22:36:47 EDT,2020-07-17 22:44:03 EDT,436,COMPLETED                                                                       ,1,SRC1
1409196,BATCH_24,2020-07-16 08:15:13 EDT,2020-07-16 08:15:43 EDT,30,COMPLETED                                                                       ,1,SRC17
1408099,BATCH_42,2020-07-03 09:35:17 EDT,2020-07-03 09:41:59 EDT,402,COMPLETED                                                                       ,1,SRC1
1409179,BATCH_52,2020-07-16 00:00:40 EDT,2020-07-16 00:06:30 EDT,350,COMPLETED                                                                       ,1,SRC6
1408339,BATCH_48,2020-07-06 00:00:46 EDT,2020-07-06 00:31:12 EDT,1826,COMPLETED                                                                       ,1,SRC3
1407859,BATCH_9,2020-07-01 00:00:36 EDT,2020-07-01 00:05:44 EDT,308,COMPLETED                                                                       ,1,SRC7
1407979,BATCH_42,2020-07-02 06:37:35 EDT,2020-07-02 06:44:23 EDT,408,COMPLETED                                                                       ,1,SRC1
1408219,BATCH_42,2020-07-04 16:34:50 EDT,2020-07-04 16:41:34 EDT,404,COMPLETED                                                                       ,1,SRC1
1408939,BATCH_42,2020-07-12 17:37:11 EDT,2020-07-12 17:47:55 EDT,644,COMPLETED                                                                       ,1,SRC1
1408819,BATCH_42,2020-07-10 17:38:18 EDT,2020-07-10 17:45:56 EDT,458,COMPLETED                                                                       ,1,SRC1
1408579,BATCH_46,2020-07-08 06:00:18 EDT,2020-07-08 06:00:51 EDT,33,COMPLETED                                                                       ,1,SRC1
1408459,BATCH_42,2020-07-07 04:35:31 EDT,2020-07-07 04:42:25 EDT,414,COMPLETED                                                                       ,1,SRC1
1408699,BATCH_79,2020-07-09 10:30:14 EDT,2020-07-09 10:32:20 EDT,126,COMPLETED                                                                       ,1,SRC1
1409059,BATCH_79,2020-07-14 10:30:09 EDT,2020-07-14 10:30:40 EDT,31,COMPLETED                                                                       ,1,SRC1
1409299,BATCH_42,2020-07-17 15:37:25 EDT,2020-07-17 15:44:42 EDT,437,COMPLETED                                                                       ,1,SRC1
1407953,BATCH_61,2020-07-02 00:00:44 EDT,2020-07-02 00:33:15 EDT,1951,COMPLETED                                                                       ,1,SRC11
1408073,BATCH_42,2020-07-03 04:34:57 EDT,2020-07-03 04:41:41 EDT,404,COMPLETED                                                                       ,1,SRC1
1408193,BATCH_25,2020-07-04 09:23:40 EDT,2020-07-04 13:51:59 EDT,16099,COMPLETED                                                                       ,1,SRC1
1408313,BATCH_41,2020-07-05 16:03:33 EDT,2020-07-05 16:04:10 EDT,37,COMPLETED                                                                       ,1,SRC1
1408553,BATCH_41,2020-07-07 23:04:15 EDT,2020-07-07 23:04:52 EDT,37,COMPLETED                                                                       ,1,SRC1
1408433,BATCH_41,2020-07-06 23:03:51 EDT,2020-07-06 23:04:33 EDT,42,COMPLETED                                                                       ,1,SRC1
1408913,BATCH_42,2020-07-12 00:36:39 EDT,2020-07-12 00:43:24 EDT,405,COMPLETED                                                                       ,1,SRC1
1408673,BATCH_41,2020-07-09 05:04:10 EDT,2020-07-09 05:04:48 EDT,38,COMPLETED                                                                       ,1,SRC1
1409033,BATCH_80,2020-07-14 00:00:52 EDT,2020-07-14 00:07:30 EDT,398,COMPLETED                                                                       ,1,SRC18
1409273,BATCH_17,2020-07-17 07:26:32 EDT,2020-07-17 07:44:17 EDT,1065,COMPLETED                                                                       ,1,SRC1
1408793,BATCH_76,2020-07-10 10:00:19 EDT,2020-07-10 10:04:44 EDT,265,COMPLETED                                                                       ,1,SRC1
1409153,BATCH_42,2020-07-15 15:37:20 EDT,2020-07-15 15:44:25 EDT,425,COMPLETED                                                                       ,1,SRC1
1408905,BATCH_49,2020-07-12 00:00:50 EDT,2020-07-12 00:06:17 EDT,327,COMPLETED                                                                       ,1,SRC5
1408545,BATCH_53,2020-07-07 22:14:59 EDT,2020-07-07 22:15:21 EDT,22,COMPLETED                                                                       ,1,SRC1
1407945,BATCH_39,2020-07-01 22:00:17 EDT,2020-07-01 22:05:08 EDT,291,COMPLETED                                                                       ,1,SRC1
1408065,BATCH_41,2020-07-03 01:03:19 EDT,2020-07-03 01:03:56 EDT,37,COMPLETED                                                                       ,1,SRC1
1408305,BATCH_14,2020-07-05 13:14:32 EDT,2020-07-05 13:34:46 EDT,1214,COMPLETED                                                                       ,1,SRC1
1408425,BATCH_42,2020-07-06 19:35:25 EDT,2020-07-06 19:45:15 EDT,590,COMPLETED                                                                       ,1,SRC1
1408665,BATCH_42,2020-07-09 01:35:41 EDT,2020-07-09 01:42:08 EDT,387,COMPLETED                                                                       ,1,SRC1
1408185,BATCH_41,2020-07-04 08:08:10 EDT,2020-07-04 08:08:53 EDT,43,COMPLETED                                                                       ,1,SRC1
1409025,BATCH_68,2020-07-14 00:00:46 EDT,2020-07-14 00:05:47 EDT,301,COMPLETED                                                                       ,1,SRC14
1408785,BATCH_41,2020-07-10 08:06:20 EDT,2020-07-10 08:06:57 EDT,37,COMPLETED                                                                       ,1,SRC1
1409145,BATCH_3,2020-07-15 12:38:52 EDT,2020-07-15 13:15:59 EDT,2227,COMPLETED                                                                       ,1,SRC1
1409265,BATCH_36,2020-07-17 05:52:05 EDT,,,STARTED                                                                         ,1,SRC4
1409178,BATCH_49,2020-07-16 00:00:39 EDT,2020-07-16 00:05:54 EDT,315,COMPLETED                                                                       ,1,SRC5
1407858,BATCH_72,2020-07-01 00:00:35 EDT,2020-07-01 00:07:14 EDT,399,COMPLETED                                                                       ,1,SRC15
1408338,BATCH_68,2020-07-06 00:00:46 EDT,2020-07-06 00:05:33 EDT,287,COMPLETED                                                                       ,1,SRC14
1408818,BATCH_66,2020-07-10 17:31:22 EDT,2020-07-10 18:07:15 EDT,2153,COMPLETED                                                                       ,1,SRC1
1408098,BATCH_41,2020-07-03 09:03:34 EDT,2020-07-03 09:04:12 EDT,38,COMPLETED                                                                       ,1,SRC1
1408938,BATCH_66,2020-07-12 17:31:16 EDT,2020-07-12 18:12:40 EDT,2484,COMPLETED                                                                       ,1,SRC1
1407978,BATCH_41,2020-07-02 06:15:21 EDT,2020-07-02 06:22:39 EDT,438,COMPLETED                                                                       ,1,SRC1
1408218,BATCH_41,2020-07-04 16:03:32 EDT,2020-07-04 16:04:09 EDT,37,COMPLETED                                                                       ,1,SRC1
1408578,BATCH_7,2020-07-08 06:00:18 EDT,2020-07-08 06:18:07 EDT,1069,COMPLETED                                                                       ,1,SRC2
1408458,BATCH_41,2020-07-07 04:04:27 EDT,2020-07-07 04:05:07 EDT,40,COMPLETED                                                                       ,1,SRC1
1408698,BATCH_69,2020-07-09 10:30:14 EDT,2020-07-09 10:52:40 EDT,1346,COMPLETED                                                                       ,1,SRC1
1409058,BATCH_76,2020-07-14 10:00:28 EDT,2020-07-14 10:02:55 EDT,147,COMPLETED                                                                       ,1,SRC1
1409298,BATCH_77,2020-07-17 15:00:12 EDT,2020-07-17 16:20:28 EDT,4816,COMPLETED                                                                       ,1,SRC1
1408522,BATCH_70,2020-07-07 18:34:00 EDT,2020-07-07 18:59:10 EDT,1510,COMPLETED                                                                       ,1,SRC1
1408162,BATCH_1,2020-07-04 02:00:16 EDT,2020-07-04 06:53:33 EDT,17597,COMPLETED                                                                       ,1,SRC1
1408042,BATCH_59,2020-07-02 20:00:11 EDT,2020-07-02 20:09:19 EDT,548,COMPLETED                                                                       ,1,SRC10
1407922,BATCH_41,2020-07-01 18:04:00 EDT,2020-07-01 18:04:39 EDT,39,COMPLETED                                                                       ,1,SRC1
1408642,BATCH_42,2020-07-08 19:35:51 EDT,2020-07-08 19:45:23 EDT,572,COMPLETED                                                                       ,1,SRC1
1408282,BATCH_41,2020-07-05 07:03:43 EDT,2020-07-05 07:04:43 EDT,60,COMPLETED                                                                       ,1,SRC1
1408402,BATCH_41,2020-07-06 13:03:48 EDT,2020-07-06 13:04:27 EDT,39,COMPLETED                                                                       ,1,SRC1
1408762,BATCH_41,2020-07-10 02:04:02 EDT,2020-07-10 02:04:38 EDT,36,COMPLETED                                                                       ,1,SRC1
1409002,BATCH_81,2020-07-13 14:05:12 EDT,2020-07-13 19:55:03 EDT,20991,COMPLETED                                                                       ,1,SRC1
1408882,BATCH_77,2020-07-11 15:00:20 EDT,2020-07-11 16:37:31 EDT,5831,COMPLETED                                                                       ,1,SRC1
1409242,BATCH_42,2020-07-16 21:36:35 EDT,2020-07-16 22:04:50 EDT,1695,COMPLETED                                                                       ,1,SRC1
1409122,BATCH_71,2020-07-15 08:00:12 EDT,2020-07-15 08:01:34 EDT,82,COMPLETED                                                                       ,1,SRC10
1408319,BATCH_66,2020-07-05 17:31:46 EDT,2020-07-05 18:06:15 EDT,2069,COMPLETED                                                                       ,1,SRC1
1408799,BATCH_69,2020-07-10 10:30:20 EDT,2020-07-10 10:48:45 EDT,1105,COMPLETED                                                                       ,1,SRC1
1407959,BATCH_56,2020-07-02 00:00:50 EDT,2020-07-02 00:05:32 EDT,282,COMPLETED                                                                       ,1,SRC8
1408079,BATCH_36,2020-07-03 05:13:02 EDT,,,STARTED                                                                         ,1,SRC4
1408199,BATCH_63,2020-07-04 10:30:24 EDT,2020-07-04 10:47:27 EDT,1023,COMPLETED                                                                       ,1,SRC1
1408559,BATCH_72,2020-07-08 00:00:37 EDT,2020-07-08 00:07:08 EDT,391,COMPLETED                                                                       ,1,SRC15
1408439,BATCH_52,2020-07-07 00:00:38 EDT,2020-07-07 00:06:56 EDT,378,COMPLETED                                                                       ,1,SRC6
1408919,BATCH_7,2020-07-12 06:00:18 EDT,2020-07-12 06:18:36 EDT,1098,COMPLETED                                                                       ,1,SRC2
1409279,BATCH_70,2020-07-17 08:27:08 EDT,2020-07-17 08:48:18 EDT,1270,COMPLETED                                                                       ,1,SRC1
1408679,BATCH_60,2020-07-09 07:00:10 EDT,2020-07-09 13:16:52 EDT,22602,COMPLETED                                                                       ,1,SRC10
1409159,BATCH_66,2020-07-15 17:31:15 EDT,2020-07-15 18:09:31 EDT,2296,COMPLETED                                                                       ,1,SRC1
1409039,BATCH_42,2020-07-14 03:36:36 EDT,2020-07-14 03:43:33 EDT,417,COMPLETED                                                                       ,1,SRC1
1408007,BATCH_36,2020-07-02 13:54:59 EDT,,,STARTED                                                                         ,1,SRC4
1408607,BATCH_70,2020-07-08 10:58:19 EDT,2020-07-08 11:16:57 EDT,1118,COMPLETED                                                                       ,1,SRC1
1408127,BATCH_41,2020-07-03 17:03:48 EDT,2020-07-03 17:04:25 EDT,37,COMPLETED                                                                       ,1,SRC1
1408727,BATCH_21,2020-07-09 17:30:09 EDT,2020-07-09 17:30:49 EDT,40,COMPLETED                                                                       ,1,SRC1
1408247,BATCH_9,2020-07-05 00:00:48 EDT,2020-07-05 00:06:01 EDT,313,COMPLETED                                                                       ,1,SRC7
1408367,BATCH_41,2020-07-06 05:25:08 EDT,2020-07-06 05:25:45 EDT,37,COMPLETED                                                                       ,1,SRC1
1408487,BATCH_76,2020-07-07 10:01:10 EDT,2020-07-07 10:01:40 EDT,30,COMPLETED                                                                       ,1,SRC1
1407887,BATCH_41,2020-07-01 08:03:15 EDT,2020-07-01 08:03:51 EDT,36,COMPLETED                                                                       ,1,SRC1
1409327,BATCH_65,2020-07-18 00:32:19 EDT,2020-07-18 00:33:42 EDT,83,COMPLETED                                                                       ,1,SRC13
1408847,BATCH_42,2020-07-11 05:36:26 EDT,2020-07-11 05:43:06 EDT,400,COMPLETED                                                                       ,1,SRC1
